Unique ID,Sample Date,Latitude (degree),Longitude (degree),Microplastics Measurement,Unit,Concentration Class,wind_u,wind_v,wind_speed,wave_direction,wave_period,wave_height,current_u,current_v,current_speed,month
0276264-0000110,8/9/2019 5:00:00 AM,32.78,-142.17,4.697453,pieces/m3,High,3.68125222167969,1.6089707763671737,4.017512274881713,174.90591437988286,8.1254014541626,1.0461851104736326,0.126,0.06,0.1395564401953561,8
0276264-0000211,8/3/2015 5:00:00 AM,29.9987,-139.356,31.209877,pieces/m3,Very High,-0.21733284550780574,-2.1401414791015623,2.1511483250365475,133.88842554589846,9.98915919564209,1.6833110090057373,-0.037,-0.036000000000000004,0.05162363799656122,8
0276264-0000111,8/11/2019 5:00:00 AM,34.83,-140.42,6.596453,pieces/m3,High,5.723363476562502,4.842257836914054,7.496956078569834,235.30879011230473,7.015249826049806,1.6152454706192008,0.178,-0.094,0.2012958022413781,8
0276264-0000612,9/15/2015 5:00:00 AM,29.2231,-133.03935,2.787855,pieces/m3,High,-2.8795276123046882,-6.704060107421867,7.296307367014525,13.590830141240293,7.406978639658204,1.7116838035107418,-0.023,-0.107,0.1094440496326776,9
0276264-0000509,8/20/2015 5:00:00 AM,29.87705,-137.6065,3.551559,pieces/m3,High,-4.082555939453125,-3.331684661523429,5.269476794008536,58.11778583374024,9.04919381697998,2.0016650998168943,0.005,0.053,0.05323532661682465,8
0276264-0000112,8/14/2019 5:00:00 AM,35.99,-139.83,7.831613,pieces/m3,High,3.4335435791015616,3.0409436279296935,4.5865629460235,231.7067716552734,8.879766644287105,1.4745220779418955,0.14100000000000001,0.004,0.1410567261778041,8
0276264-0000613,9/15/2015 5:00:00 AM,29.18025,-132.9814,1.692349,pieces/m3,High,-2.842903862304688,-6.732924526171872,7.308513873930433,13.241386948584017,7.394631543701173,1.7106960501098631,-0.043000000000000003,-0.083,0.09347726996441436,9
0276264-0000212,8/3/2015 5:00:00 AM,30.000585,-138.7765,7.799283,pieces/m3,High,0.4777899091406251,-1.8974042260937511,1.9566363981269064,136.94268728207032,9.979312050292968,1.6673645511834718,-0.055,-0.061,0.08213403679352428,8
0276264-0000409,8/11/2015 5:00:00 AM,32.1257,-148.25085,0.662175,pieces/m3,Medium,-6.529164614804689,-2.869747017929684,7.13200101753596,79.87682756728518,7.1264101985668935,1.510888125097046,-0.043000000000000003,0.023,0.04876474136094644,8
0276264-0000312,8/18/2015 5:00:00 AM,33.783275,-138.32,2.645503,pieces/m3,High,-7.9636914375,-5.795632957031255,9.849352399236086,55.35604297509763,7.805353244628906,2.467008230041505,-0.23900000000000002,-0.019,0.2397540406333124,8
0276264-0000614,9/15/2015 5:00:00 AM,28.6582,-132.39195,1.610358,pieces/m3,High,-2.770167347460934,-6.886828260078128,7.423087674057844,9.915409196709016,7.300964495107422,1.679975473981934,-0.106,0.009000000000000001,0.10638138934982941,9
0276264-0000213,8/3/2015 5:00:00 AM,30.000377,-138.7795,9.972925,pieces/m3,High,0.4748865088437358,-1.8991810713593857,1.9576531710421987,136.92560282385148,9.97934361335449,1.6674539979842533,-0.055,-0.061,0.08213403679352428,8
0276264-0000510,8/20/2015 5:00:00 AM,29.8842,-137.6358,5.915841,pieces/m3,High,-4.0875740699218746,-3.3080365743359454,5.258456784479832,58.137649114990225,9.049175913044433,2.0013880435620117,0.005,0.053,0.05323532661682465,8
0276264-0000214,8/3/2015 5:00:00 AM,29.987383,-138.2375,5.571537,pieces/m3,High,0.923881781835929,-1.2737153966797023,1.5735019728450494,140.3221566810546,9.984152534484863,1.6516385835662843,-0.048,-0.02,0.052000000000000005,8
0276264-0000410,8/11/2015 5:00:00 AM,32.1176,-148.19875,0.322387,pieces/m3,Medium,-6.529220006835939,-2.8906079287109367,7.140471139581283,79.84242726806642,7.13180347064209,1.5106762237396236,-0.035,0.032,0.047423622805517505,8
0276264-0000113,8/15/2019 5:00:00 AM,37.29,-141.1,6.183973,pieces/m3,High,2.4165780029296804,5.700476562499995,6.191549263621776,226.61659863281253,8.799370796203615,1.6141889953613275,0.124,-0.02,0.12560254774486065,8
0276264-0000215,8/3/2015 5:00:00 AM,29.987158,-138.2435,6.679233,pieces/m3,High,0.9186015265546784,-1.2811623783828276,1.5764535528749744,140.28206653571084,9.984023957312012,1.6518316470018313,-0.048,-0.02,0.052000000000000005,8
0276264-0000313,8/18/2015 5:00:00 AM,33.782002,-138.3215,3.615134,pieces/m3,High,-7.96376802354687,-5.794424014031256,9.848703000255908,55.36275906875387,7.805367425351564,2.4668573821079107,-0.23900000000000002,-0.019,0.2397540406333124,8
0276264-0000511,8/21/2015 5:00:00 AM,30.02665,-139.0718,5.938225,pieces/m3,High,-2.6983639030859377,-3.654701755507814,4.542907953633781,54.732302331337884,9.244867961867675,1.9602782730615231,-0.111,-0.062,0.1271416532848303,8
0276264-0000615,9/15/2015 5:00:00 AM,28.63415,-132.3716,0.963329,pieces/m3,Medium,-2.757359132617189,-6.878860743671876,7.4109213001527285,9.79986970139649,7.300184620742187,1.677326251398926,-0.106,0.009000000000000001,0.10638138934982941,9
0276264-0000411,8/11/2015 5:00:00 AM,32.109,-148.10945,0.382203,pieces/m3,Medium,-6.530914299023438,-2.9220205677734334,7.154791805474132,79.80126935400392,7.140943750476073,1.5099781681732178,-0.035,0.032,0.047423622805517505,8
0276264-0000114,8/16/2019 5:00:00 AM,37.25,-140.9,10.22576,pieces/m3,Very High,2.5241699218749964,0.7665649414062562,2.6380021993720177,233.93628845214843,10.160940933227536,1.568987083435059,0.035,-0.053,0.06351377803280167,8
0276264-0000314,8/8/2015 5:00:00 AM,34.8996,-153.56815,3.570596,pieces/m3,High,-3.794246426484375,-2.2198417519531235,4.395907568250698,139.19339938511717,8.939373299855959,1.4866589052416996,-0.051000000000000004,-0.08600000000000001,0.09998499887483123,8
0276264-0000216,8/3/2015 5:00:00 AM,29.999692,-137.7505,3.444226,pieces/m3,High,1.260232184992193,-0.7616854540078029,1.4725317962398197,143.7330938778985,9.996502688645997,1.6360096053553463,-0.014,0.014,0.019798989873223333,8
0276264-0000512,8/21/2015 5:00:00 AM,30.02395,-139.11535,4.833991,pieces/m3,High,-2.6948669312109366,-3.644910448085936,4.53295488081453,54.784261680166026,9.24613314553467,1.9603275715966795,-0.111,-0.062,0.1271416532848303,8
0276264-0000616,9/15/2015 5:00:00 AM,28.61695,-132.34115,0.788452,pieces/m3,Medium,-2.7547450015624997,-6.867991042226562,7.399859524324625,9.661045630380855,7.299820956291504,1.6751803473840332,-0.106,0.009000000000000001,0.10638138934982941,9
0276264-0000115,8/18/2019 5:00:00 AM,37.36,-136.42,13.405547,pieces/m3,Very High,-0.6185244873047022,-7.860317993164063,7.884616128579391,1.9650969833374259,7.716968420410156,1.8168696243286135,-0.041,-0.011,0.04244997055358225,8
0276264-0000412,8/11/2015 5:00:00 AM,31.65705,-146.9711,0.377715,pieces/m3,Medium,-6.56294507878906,-4.040457421523435,7.70698023108567,75.59244802197269,7.155152907590334,1.540385637875366,-0.016,-0.075,0.07668767828015137,8
0276264-0000217,8/3/2015 5:00:00 AM,29.998968,-137.752,3.457382,pieces/m3,High,1.2587669206171843,-0.7632777744765699,1.4721029588483185,143.72115722039837,9.996434818470217,1.6360729498182378,-0.014,0.014,0.019798989873223333,8
0276264-0000315,8/8/2015 5:00:00 AM,34.9259,-153.49335,2.58064,pieces/m3,High,-3.7856168918749993,-2.264080845000005,4.411004117516245,139.26640603558593,8.928920996726074,1.48161625920166,-0.043000000000000003,-0.049,0.0651920240520265,8
0276264-0000513,8/21/2015 5:00:00 AM,30.0181,-139.15245,5.194461,pieces/m3,High,-2.686489676523438,-3.6343070172265657,4.519448448376114,54.848470952431626,9.247756286330567,1.9601412447412105,-0.111,-0.062,0.1271416532848303,8
0276264-0000617,9/15/2015 5:00:00 AM,28.58695,-132.28805,1.189007,pieces/m3,High,-2.7480267980468773,-6.849936580742187,7.380601766995273,9.415108933662108,7.2994337921850585,1.671304233323975,-0.106,0.009000000000000001,0.10638138934982941,9
0276264-0000316,8/8/2015 5:00:00 AM,34.93835,-153.4273,2.290006,pieces/m3,High,-3.7758605626562503,-2.3029958517187485,4.422772081133793,139.29738705339844,8.919770072321779,1.477776670148926,-0.043000000000000003,-0.049,0.0651920240520265,8
0276264-0000116,8/19/2019 5:00:00 AM,36.82,-135.8,10.560453,pieces/m3,Very High,-2.5980727539062416,-2.925192016601555,3.912381674706525,38.8747154235841,8.705574722290041,1.6988968582153312,-0.045,0.048,0.06579513659838392,8
0276264-0000514,8/22/2015 5:00:00 AM,28.96625,-140.07585,1.549515,pieces/m3,High,-1.0041491074218742,-3.7872522705078113,3.9181111763709207,53.79266453393556,9.080681333251954,1.8907136528320314,-0.091,-0.05,0.10383159442096611,8
0276264-0000413,8/11/2015 5:00:00 AM,31.63865,-146.8989,0.221785,pieces/m3,Medium,-6.595808474570314,-4.0674249815234385,7.749105458924566,75.34823527978514,7.149777600471191,1.5431046388031007,-0.016,-0.075,0.07668767828015137,8
0276264-0000218,8/4/2015 5:00:00 AM,30.00065,-137.304,3.170803,pieces/m3,High,-2.4343985582031276,-2.814439131054688,3.721204638634287,128.78302348904415,8.747754880285644,1.3618393177124026,-0.019,0.056,0.05913543776789008,8
0276264-0000618,9/15/2015 5:00:00 AM,28.56225,-132.25355,1.471346,pieces/m3,High,-2.7367781308593777,-6.838874290429684,7.366149339909575,9.241787388037071,7.299222944079589,1.6681396376892086,-0.106,0.009000000000000001,0.10638138934982941,9
0276264-0000117,8/23/2019 5:00:00 AM,37.11,-132.06,0.124107,pieces/m3,Medium,-1.2071208496093762,-3.451641308593744,3.6566334884361047,287.9248063476562,10.128466069030763,1.9011957641601562,-0.097,0.026000000000000002,0.10042410069301094,8
0276264-0000619,9/15/2015 5:00:00 AM,28.5389,-132.2181,2.0441,pieces/m3,High,-2.729411206054693,-6.832777915546873,7.3577537044210715,9.065340371708961,7.29922407772461,1.665013702302246,-0.078,-0.014,0.0792464510246358,9
0276264-0000317,8/9/2015 5:00:00 AM,34.99005,-152.9525,2.738058,pieces/m3,High,-1.663903057617191,-4.388565792968752,4.69340847405841,132.18147972506713,8.119421926086426,1.155933275878906,-0.08,0.014,0.08121576201698781,8
0276264-0000620,9/15/2015 5:00:00 AM,28.51325,-132.18175,0.682223,pieces/m3,Medium,-2.7204080810546896,-6.828697800781248,7.350628121586775,8.878015191162087,7.299365028747559,1.6615283621520995,-0.078,-0.014,0.0792464510246358,9
0276264-0000515,8/22/2015 5:00:00 AM,28.9324,-140.11825,2.213893,pieces/m3,High,-0.9832555437499977,-3.768922006835941,3.8950692622760075,53.93787570502926,9.087200811657713,1.889486295739746,-0.091,-0.05,0.10383159442096611,8
0276264-0000414,8/11/2015 5:00:00 AM,31.6107,-146.8262,0.170545,pieces/m3,Medium,-6.630345040273438,-4.089525986835937,7.7901025763519325,75.05828181494142,7.144038152849122,1.5461088136810306,-0.016,-0.075,0.07668767828015137,8
0276264-0000219,8/4/2015 5:00:00 AM,30.000033,-137.3055,3.184928,pieces/m3,High,-2.434882569906243,-2.81366068485156,3.720932622167805,128.77555612178722,8.74744721264551,1.3618941476816404,-0.019,0.056,0.05913543776789008,8
0276264-0000318,8/9/2015 5:00:00 AM,35.00015,-152.8868,1.993602,pieces/m3,High,-1.609781820664065,-4.400398525624998,4.685606118151969,132.51309133105468,8.132170485754395,1.1531232769970698,-0.10200000000000001,0.049,0.11315917991926241,8
0276264-0000621,9/15/2015 5:00:00 AM,28.48845,-132.1473,3.494777,pieces/m3,High,-2.7112835628515626,-6.8215568478125,7.340619618678431,8.706920892845302,7.301975303994141,1.6578110752001955,-0.138,0.03,0.14122322755127786,9
0276264-0000516,8/22/2015 5:00:00 AM,28.90445,-140.1662,1.655169,pieces/m3,High,-0.9762069631250019,-3.751893655273437,3.876813902592542,54.09213903565431,9.093106876511232,1.8884834705151368,-0.091,-0.05,0.10383159442096611,8
0276264-0000415,8/12/2015 5:00:00 AM,31.24935,-146.28115,0.707951,pieces/m3,Medium,-5.768405567421873,-1.66304881089844,6.003351908533629,103.06119155683592,7.607736176625977,1.3806656902951049,-0.021,0.003,0.021213203435596427,8
0276264-0000319,8/9/2015 5:00:00 AM,35.0319,-152.8238,1.309742,pieces/m3,High,-1.5052088534765642,-4.451007797499999,4.698630024378385,132.95731289355467,8.140492142004394,1.1505417254345705,-0.10200000000000001,0.049,0.11315917991926241,8
0276264-0000622,9/15/2015 5:00:00 AM,28.4553,-132.1118,2.274526,pieces/m3,High,-2.691110395742194,-6.804474354921873,7.317304586311899,8.527454859549097,7.309069192246094,1.6525496227856444,-0.138,0.03,0.14122322755127786,9
0276264-0000220,8/4/2015 5:00:00 AM,30.003082,-136.6595,3.357755,pieces/m3,High,-1.7843097280781322,-2.589438911570316,3.1446709020927326,133.12378045926735,8.890344571879393,1.334104091838379,-0.01,-0.011,0.014866068747318505,8
0276264-0000416,8/12/2015 5:00:00 AM,31.2437,-146.2043,1.064675,pieces/m3,High,-5.720839371914055,-1.7199652646875072,5.9737997648878025,103.1512640076172,7.6241729008032255,1.3769787847140496,-0.034,0.043000000000000003,0.05481788029466299,8
0276264-0000517,8/23/2015 5:00:00 AM,28.1809,-141.37395,2.047425,pieces/m3,High,-4.109452498632811,-5.2173812021093715,6.641435571218295,62.73010348345709,7.887246138930666,1.7304924142773435,-0.02,0.018000000000000002,0.02690724809414742,8
0276264-0000623,9/16/2015 5:00:00 AM,28.41905,-132.0774,2.02287,pieces/m3,High,-4.98870869371094,-3.938452214921867,6.3559908967784144,20.64721844945318,9.198425340229495,1.8885122783764647,-0.128,0.057,0.14011780757633913,9
0276264-0000221,8/4/2015 5:00:00 AM,30.003118,-136.662,3.956987,pieces/m3,High,-1.7871181939531333,-2.591214084367193,3.1477264605078408,133.10670678427425,8.889785708379392,1.3342100081616213,-0.01,-0.011,0.014866068747318505,8
0276264-0000417,8/12/2015 5:00:00 AM,30.5344,-144.9059,1.336759,pieces/m3,High,-5.556740016601564,-2.7576705826562486,6.203394768556069,101.1191549094922,7.723113351125488,1.374096377194519,-0.094,0.032,0.09929753269845128,8
0276264-0000418,8/12/2015 5:00:00 AM,30.5126,-144.822,1.377096,pieces/m3,High,-5.5131262353515655,-2.8221918601562477,6.193490759051304,101.0180565794922,7.7326949044067375,1.3725782939132691,-0.094,0.032,0.09929753269845128,8
0276264-0000518,8/23/2015 5:00:00 AM,28.1733,-141.4267,6.958142,pieces/m3,High,-4.098171955273435,-5.19958896085937,6.620478739251438,63.041345415644614,7.8994718912646515,1.7292020452294918,-0.02,0.018000000000000002,0.02690724809414742,8
0276264-0000222,8/4/2015 5:00:00 AM,29.999073,-136.0735,5.222847,pieces/m3,High,-1.0533084627812412,-2.1287986464140567,2.3751299742837024,137.0435204710313,9.01155954985254,1.3116812722514648,-0.026000000000000002,-0.065,0.07000714249274856,8
0276264-0000419,8/12/2015 5:00:00 AM,30.4886,-144.7408,1.674043,pieces/m3,High,-5.472776316601567,-2.879344095156246,6.184003802542989,100.9002913294922,7.741750369406738,1.3713670053976443,-0.011,0.066,0.06691038783328042,8
0276264-0000320,8/9/2015 5:00:00 AM,36.0062,-150.3978,1.686723,pieces/m3,High,1.7579931396484458,-5.5007212287499945,5.77481375591212,144.19193362917974,7.697847531340332,1.1587280984423824,0.038,0.067,0.07702596964660685,8
0276264-0000420,8/13/2015 5:00:00 AM,30.18265,-144.06055,3.894233,pieces/m3,High,-4.434589286914061,-3.4695411069921875,5.630568145109473,111.22668324562505,8.299693329521485,1.2557633046429442,-0.005,-0.064,0.06419501538281613,8
0276264-0000624,9/16/2015 5:00:00 AM,28.0647,-131.50285,3.891236,pieces/m3,High,-5.117470041757813,-4.144500627265626,6.585239940783774,18.12953331773435,9.009101494770507,1.8952418834399416,-0.045,0.138,0.14515164484083534,9
0276264-0000321,8/9/2015 5:00:00 AM,36.0311,-150.3133,1.707602,pieces/m3,High,1.8579099365234417,-5.4855473651562505,5.791637007583022,145.5759289816798,7.679037228078611,1.1607584119287113,0.038,0.067,0.07702596964660685,8
0276264-0000519,8/23/2015 5:00:00 AM,28.15865,-141.4475,3.3992,pieces/m3,High,-4.091619145507815,-5.195093240234379,6.612892030467082,63.08408107470698,7.902939275024411,1.729091243652344,-0.02,0.018000000000000002,0.02690724809414742,8
0276264-0000223,8/4/2015 5:00:00 AM,29.998983,-136.076,4.653116,pieces/m3,High,-1.0569351316093623,-2.131176614460929,2.3788706636669525,137.02752347235943,9.01106612839502,1.311770572524902,-0.026000000000000002,-0.065,0.07000714249274856,8
0276264-0000421,8/13/2015 5:00:00 AM,30.152309,-144.034902,3.881957,pieces/m3,High,-4.35311231528937,-3.4507981496514675,5.55496126891646,112.34123208764453,8.322770796535464,1.2532319342751688,-0.005,-0.064,0.06419501538281613,8
0276264-0000625,9/16/2015 5:00:00 AM,28.0462,-131.4639,0.843368,pieces/m3,Medium,-5.124137513398437,-4.153798274140627,6.596273596392949,17.94738021278532,8.998017219682618,1.8955583979663087,0.004,0.14400000000000002,0.14405554484295285,9
0276264-0000224,8/4/2015 5:00:00 AM,30.017658,-135.4865,19.230017,pieces/m3,Very High,-0.15478701571876075,-1.5896120507734441,1.5971303929858935,140.79188002289058,9.111825121598143,1.2941363948647462,0.006,0.047,0.04738143096192853,8
0276264-0000322,8/9/2015 5:00:00 AM,36.0488,-150.23055,1.271783,pieces/m3,High,1.9435833577734412,-5.463434864374997,5.798847884354454,146.94832427667976,7.665411351691894,1.1619575166455078,0.028,0.089,0.09330058949438637,8
0276264-0000422,8/13/2015 5:00:00 AM,30.15125,-144.0028,3.658557,pieces/m3,High,-4.343948354492191,-3.447846589843751,5.545947476634863,112.37256712499997,8.326391307617186,1.2532607943573,-0.005,-0.064,0.06419501538281613,8
0276264-0000626,9/16/2015 5:00:00 AM,28.0315,-131.4227,0.64902,pieces/m3,Medium,-5.127593076367186,-4.16656740742188,6.607003459768959,17.752836370140038,8.987011784350585,1.8958815673706053,0.004,0.14400000000000002,0.14405554484295285,9
0276264-0000627,9/16/2015 5:00:00 AM,28.00345,-131.3996,1.481866,pieces/m3,High,-5.139839433085935,-4.164880029765628,6.615449724716052,17.647504296392786,8.978442217377928,1.8960257003491212,0.004,0.14400000000000002,0.14405554484295285,9
0276264-0000323,8/10/2015 5:00:00 AM,36.4749,-148.93995,2.791323,pieces/m3,High,-6.2126962750781285,-5.1876982420703115,8.093812949231596,47.920713337402375,6.6491781012304685,1.489986464746704,-0.09,-0.048,0.102,8
0276264-0000520,8/24/2015 5:00:00 AM,27.6269,-142.9212,0.546338,pieces/m3,Medium,-5.366319467617187,-2.9083743730078133,6.103771467060001,86.37946482164062,8.17888810914795,1.5464507892504882,0.008,-0.106,0.1063014581273465,8
0276264-0000225,8/4/2015 5:00:00 AM,30.017632,-135.489,19.124298,pieces/m3,Very High,-0.15802062639062822,-1.5913305830546882,1.5991571351590375,140.77217584898435,9.111451007410645,1.2941998588999022,0.006,0.047,0.04738143096192853,8
0276264-0000521,8/24/2015 5:00:00 AM,27.6211,-142.9629,2.094789,pieces/m3,High,-5.363125339179686,-2.87723076863282,6.086178628640358,86.76276812820305,8.1918388933374,1.5462949473168945,0.008,-0.106,0.1063014581273465,8
0276264-0000423,8/6/2015 5:00:00 AM,36.444417,-148.479083,2.734936,pieces/m3,High,-5.806529537861937,0.4192372813541431,5.821644541891953,124.2518831734273,8.205912966528663,1.5048282119791092,-0.109,-0.01,0.10945775440780794,8
0276264-0000628,9/16/2015 5:00:00 AM,27.9848,-131.3751,2.011274,pieces/m3,High,-5.142136290585938,-4.170287443203123,6.62063916777667,17.529085795287795,8.970839462299805,1.8960464196655273,-0.064,0.163,0.17511424842085238,9
0276264-0000226,8/5/2015 5:00:00 AM,30.004407,-134.899,11.384704,pieces/m3,Very High,-0.483097519624999,-2.6520715198359373,2.695712625595081,156.99373209484372,9.151294835980957,1.1481352454648437,0.042,0.109,0.11681181447096864,8
0276264-0000324,8/10/2015 5:00:00 AM,36.41775,-148.8748,4.773962,pieces/m3,High,-6.255540817578126,-5.11887865253906,8.082988901378382,48.018329138183596,6.668976828759767,1.4881446003814698,-0.09,-0.048,0.102,8
0276264-0000522,8/26/2015 5:00:00 AM,27.4379,-145.51005,2.595526,pieces/m3,High,-3.333855280781257,-0.6958530958203148,3.405701479013654,265.83061229664054,9.844440313991699,1.345417009091797,0.11800000000000001,0.022,0.12003332870498927,8
0276264-0000629,9/16/2015 5:00:00 AM,27.97005,-131.3522,4.643193,pieces/m3,High,-5.142877746992189,-4.17650091882812,6.625130296490748,17.416878128484548,8.964116153334963,1.8960546745971678,-0.064,0.163,0.17511424842085238,9
0276264-0000424,8/6/2015 5:00:00 AM,36.437702,-148.409409,2.116106,pieces/m3,High,-5.786311599645815,0.35489596303547866,5.79718492656346,124.00850454889923,8.204234364058765,1.5046018845750038,-0.109,-0.01,0.10945775440780794,8
0276264-0000325,8/10/2015 5:00:00 AM,36.41115,-148.81945,3.531028,pieces/m3,High,-6.254028096171874,-5.106346920585936,8.073886691122478,47.93523526123046,6.677859011362307,1.4871704923101807,-0.09,-0.048,0.102,8
0276264-0000227,8/5/2015 5:00:00 AM,30.004165,-134.9015,5.345399,pieces/m3,High,-0.48225258820312505,-2.6525339560937495,2.696016310606998,156.95241626015624,9.150725406435548,1.148181083515625,0.042,0.109,0.11681181447096864,8
0276264-0000630,9/16/2015 5:00:00 AM,27.94605,-131.32885,1.4459,pieces/m3,High,-5.146115916562499,-4.17968848617188,6.629653450078343,17.3010784453541,8.956249295917967,1.8959560623046876,-0.064,0.163,0.17511424842085238,9
0276264-0000523,8/26/2015 5:00:00 AM,27.4258,-145.54195,2.373976,pieces/m3,High,-3.3636689614843904,-0.7122703362890666,3.438255068259308,265.20898158914036,9.843968205646974,1.345692364067383,0.11800000000000001,0.022,0.12003332870498927,8
0276264-0000425,8/7/2015 5:00:00 AM,36.698,-145.17075,7.350979,pieces/m3,High,-3.475256416015625,0.7096392607421832,3.546969838812346,133.90011316503907,8.821282993896485,1.3004029786376952,-0.012,-0.068,0.06905070600652828,8
0276264-0000228,8/5/2015 5:00:00 AM,30.002515,-134.28,9.884611,pieces/m3,High,-0.8214333000000008,-2.5288579900390635,2.65892372965704,167.8483002117187,9.30394661956787,1.136135220703125,0.028,-0.031,0.041773197148410844,8
0276264-0000631,9/16/2015 5:00:00 AM,27.9184,-131.28925,1.125328,pieces/m3,High,-5.148804309960939,-4.18910662851562,6.637680330307106,17.10307855779195,8.944602040698244,1.8958999296264647,-0.064,0.163,0.17511424842085238,9
0276264-0000524,8/26/2015 5:00:00 AM,27.4173,-145.571,4.624389,pieces/m3,High,-3.392013506640623,-0.7247840916015614,3.4685829395692873,264.6548243753906,9.843836661535644,1.3460813518310546,0.11800000000000001,0.022,0.12003332870498927,8
0276264-0000426,8/7/2015 5:00:00 AM,36.697833,-145.119667,7.903851,pieces/m3,High,-3.487216776827264,0.589786706021514,3.536739912290023,133.96746623806342,8.83075693928972,1.297378496246095,-0.012,-0.068,0.06905070600652828,8
0276264-0000229,8/5/2015 5:00:00 AM,30.002482,-134.2835,11.344484,pieces/m3,Very High,-0.8195340381562474,-2.5299711696171885,2.6593965779459916,167.78229509871866,9.30299987347412,1.1362014494482424,0.028,-0.031,0.041773197148410844,8
0276264-0000326,8/11/2015 5:00:00 AM,36.51035,-148.4062,1.96634,pieces/m3,High,-5.077201277617202,-2.5032297933984378,5.660753678795372,74.35604574294017,7.551050189724117,1.2210597164642338,-0.123,-0.026000000000000002,0.1257179382586272,8
0276264-0000632,9/17/2015 5:00:00 AM,27.8938,-131.25535,1.977825,pieces/m3,High,-5.0906318731250035,-3.9844382784765653,6.464540297860744,35.04845812083003,8.5205364245874,1.5873831574414061,-0.064,0.17,0.18164801127455266,9
0276264-0000525,8/26/2015 5:00:00 AM,28.249665,-148.92908,1.558805,pieces/m3,High,-3.450006979859378,3.6067424145015616,4.991105990223308,209.21014288378439,9.669492458931934,1.5146673973791016,0.029,0.013000000000000001,0.03178049716414141,8
0276264-0000427,8/7/2015 5:00:00 AM,36.697583,-145.066667,9.861525,pieces/m3,High,-3.499713988995234,0.4654684959668328,3.5305323855626303,134.0364624452978,8.840560369129564,1.294247180507326,-0.012,-0.068,0.06905070600652828,8
0276264-0000327,8/11/2015 5:00:00 AM,36.56795,-148.4156,1.597692,pieces/m3,High,-5.142462436210951,-2.5628215387109385,5.745691790126005,73.22673311868252,7.518686490212399,1.2281008666107185,-0.123,-0.026000000000000002,0.1257179382586272,8
0276264-0000230,8/6/2015 5:00:00 AM,30.999985,-134.25,21.222074,pieces/m3,Very High,-3.0345560009765618,-4.601298588867188,5.511848948127483,17.010664483795164,8.882882188720703,1.2092725106811524,-0.029,-0.037,0.04701063709417263,8
0276264-0000633,9/17/2015 5:00:00 AM,27.8666,-131.2242,3.481081,pieces/m3,High,-5.1216315889062525,-4.0129226439453145,6.506508916367628,34.972706773017556,8.49105137670654,1.590419941386719,-0.076,0.117,0.13951702405083044,9
0276264-0000526,9/4/2015 5:00:00 AM,40.30275,-130.0122,0.239722,pieces/m3,Medium,1.8996962986328154,-6.412650162890623,6.68811843037041,313.21642661406247,9.107821658166504,2.2219128577636718,0.041,-0.166,0.17098830369355678,9
0276264-0000428,8/8/2015 5:00:00 AM,36.630917,-144.388917,5.533933,pieces/m3,High,0.06454431835936827,-0.3778619245572812,0.38333484457143724,159.01088675311712,10.015852799212729,1.0939119962067607,0.038,-0.17300000000000001,0.17712425017484196,8
0276264-0000328,8/11/2015 5:00:00 AM,37.62775,-147.2708,1.996085,pieces/m3,High,-4.7020237443359445,-4.697784261523431,6.64666865881821,48.26244876899423,7.203063196130371,1.3064405641693115,-0.15,-0.059000000000000004,0.16118622769951532,8
0276264-0000634,9/17/2015 5:00:00 AM,27.57085,-130.8578,1.316889,pieces/m3,High,-5.322386267343749,-4.319723573789063,6.854765301070364,33.88568270489256,8.185983995280761,1.6214048442871092,-0.17500000000000002,0.034,0.17827226368675528,9
0276264-0000527,9/4/2015 5:00:00 AM,40.2589,-130.0129,0.271092,pieces/m3,Medium,1.8525522026953087,-6.422475791953125,6.68432083026654,313.38849658218754,9.111339059221192,2.2228306362011723,0.041,-0.166,0.17098830369355678,9
0276264-0000429,8/8/2015 5:00:00 AM,36.626667,-144.324167,9.419626,pieces/m3,High,0.07114295117187201,-0.4822760852213482,0.48749517113287644,159.01247292621088,10.026717786993004,1.0930768086105693,0.038,-0.17300000000000001,0.17712425017484196,8
0276264-0000329,8/11/2015 5:00:00 AM,37.6258,-147.19425,1.18797,pieces/m3,High,-4.638047288867199,-4.749735600585927,6.638634718768741,47.63585499868176,7.210589468249511,1.3054936829193113,-0.155,-0.04,0.16007810593582122,8
0276264-0000231,8/6/2015 5:00:00 AM,31.000025,-134.25,15.248259,pieces/m3,Very High,-3.0345601806640623,-4.601308666992187,5.511859662492263,17.01083534317017,8.882861456298828,1.2092748458862304,-0.016,-0.034,0.03757658845611187,8
0276264-0000528,9/4/2015 5:00:00 AM,39.51115,-130.0977,0.246531,pieces/m3,Medium,1.2170196787109353,-6.748223704374997,6.857088307923289,316.6724037751563,9.122729985451661,2.242888441474609,-0.015,-0.126,0.1268897158953396,9
0276264-0000635,9/17/2015 5:00:00 AM,27.54155,-130.8354,0.788529,pieces/m3,Medium,-5.329203646718747,-4.348204826601563,6.87803000300824,33.89403691864251,8.161716434772949,1.624575707470703,-0.17500000000000002,0.034,0.17827226368675528,9
0276264-0000430,8/7/2015 5:00:00 AM,36.361258,-153.74045,9.583724,pieces/m3,High,-2.6672662745406273,-0.11165539375781153,2.6696022749198143,141.05132744194532,9.30428218486836,1.6083796735297855,0.018000000000000002,0.062,0.0645600495662759,8
